KetQuaHocTapKey,SinhVienKey,KhoaKey,NganhKey,LopKey,MonHocKey,HocKyKey,GiangVienKey,DiemChuyenCan,DiemGiuaKy,DiemCuoiKy,DiemTongKet,DiemHe4,DiemChu,KetQua,SoTinChiDangKy,SoTinChiDat,SoTinChiKhongDat,LanHoc
16646,852,1,3,13,4,7,1,9.5,9.4,7.7,8.2,3.0,B,Đạt,2,2,0,1
16647,852,1,3,13,61,8,2,6.4,6.9,6.9,6.8,2.0,C,Đạt,3,3,0,1
16648,852,1,3,13,6,8,12,9.8,7.9,8.9,8.8,4.0,A,Đạt,3,3,0,1
16649,852,1,3,13,62,8,2,8.1,7.5,7.7,7.7,3.0,B,Đạt,3,3,0,1
16650,852,1,3,13,7,8,5,6.1,6.4,5.6,5.8,2.0,C,Đạt,3,3,0,1
16651,853,1,3,13,58,7,10,8.0,7.7,7.2,7.4,3.0,B,Đạt,3,3,0,1
16652,853,1,3,13,59,7,6,7.2,6.9,8.4,8.0,3.0,B,Đạt,3,3,0,1
16653,853,1,3,13,60,7,2,6.6,5.9,5.4,5.6,2.0,C,Đạt,3,3,0,1
16654,853,1,3,13,4,7,3,6.9,7.5,7.4,7.3,3.0,B,Đạt,2,2,0,1
16655,853,1,3,13,61,8,8,7.7,7.3,6.5,6.8,2.0,C,Đạt,3,3,0,1
16656,853,1,3,13,6,8,9,8.6,5.2,7.7,7.3,3.0,B,Đạt,3,3,0,1
16657,853,1,3,13,62,8,5,8.1,7.8,7.5,7.6,3.0,B,Đạt,3,3,0,1
16658,853,1,3,13,7,8,11,10.0,8.1,9.1,9.0,4.0,A,Đạt,3,3,0,1
16659,854,1,3,13,58,7,2,10.0,9.3,8.1,8.5,4.0,A,Đạt,3,3,0,1
16660,854,1,3,13,59,7,5,9.7,7.7,7.5,7.8,3.0,B,Đạt,3,3,0,1
16661,854,1,3,13,60,7,11,6.9,8.4,7.2,7.4,3.0,B,Đạt,3,3,0,1
16662,854,1,3,13,4,7,11,8.1,9.3,7.9,8.2,3.0,B,Đạt,2,2,0,1
16663,854,1,3,13,61,8,12,8.5,8.4,7.5,7.8,3.0,B,Đạt,3,3,0,1
16664,854,1,3,13,6,8,11,5.1,6.7,6.6,6.5,2.0,C,Đạt,3,3,0,1
16665,854,1,3,13,62,8,1,6.6,6.3,5.5,5.8,2.0,C,Đạt,3,3,0,1
16666,854,1,3,13,7,8,3,5.9,4.9,4.9,5.0,1.0,D,Đạt,3,3,0,1
16667,855,1,3,13,58,7,8,7.8,7.7,7.0,7.2,3.0,B,Đạt,3,3,0,1
16668,855,1,3,13,59,7,6,9.4,7.5,6.2,6.8,2.0,C,Đạt,3,3,0,1
16669,855,1,3,13,60,7,6,8.6,6.8,7.8,7.6,3.0,B,Đạt,3,3,0,1
16670,855,1,3,13,4,7,8,9.2,6.8,6.8,7.0,3.0,B,Đạt,2,2,0,1
16671,855,1,3,13,61,8,11,6.3,6.1,7.7,7.2,3.0,B,Đạt,3,3,0,1
16672,855,1,3,13,6,8,1,10.0,8.1,8.0,8.2,3.0,B,Đạt,3,3,0,1
16673,855,1,3,13,62,8,11,6.7,5.8,5.3,5.5,2.0,C,Đạt,3,3,0,1
16674,855,1,3,13,7,8,4,5.8,3.9,5.0,4.9,1.0,D,Đạt,3,3,0,1
16675,856,1,3,13,58,7,11,9.2,7.4,8.2,8.1,3.0,B,Đạt,3,3,0,1
16676,856,1,3,13,59,7,4,7.4,6.7,5.9,6.2,2.0,C,Đạt,3,3,0,1
16677,856,1,3,13,60,7,7,7.2,7.5,7.8,7.7,3.0,B,Đạt,3,3,0,1
16678,856,1,3,13,4,7,4,9.1,9.1,7.2,7.8,3.0,B,Đạt,2,2,0,1
16679,856,1,3,13,61,8,10,3.9,2.6,2.4,2.6,0.0,F,Không đạt,3,0,3,1
16680,856,1,3,13,6,8,3,10.0,8.9,8.7,8.9,4.0,A,Đạt,3,3,0,1
16681,856,1,3,13,62,8,7,7.6,7.3,7.3,7.3,3.0,B,Đạt,3,3,0,1
16682,856,1,3,13,7,8,2,8.3,6.2,7.3,7.2,3.0,B,Đạt,3,3,0,1
16683,857,1,3,13,58,7,10,4.4,3.0,3.6,3.6,0.0,F,Không đạt,3,0,3,1
16684,857,1,3,13,59,7,4,7.1,8.1,6.3,6.8,2.0,C,Đạt,3,3,0,1
16685,857,1,3,13,60,7,11,9.6,8.1,8.3,8.4,3.0,B,Đạt,3,3,0,1
16686,857,1,3,13,4,7,9,6.0,6.3,7.9,7.4,3.0,B,Đạt,2,2,0,1
16687,857,1,3,13,61,8,6,7.6,5.2,6.4,6.3,2.0,C,Đạt,3,3,0,1
16688,857,1,3,13,6,8,10,6.7,7.3,5.8,6.2,2.0,C,Đạt,3,3,0,1
16689,857,1,3,13,62,8,9,6.0,9.3,7.0,7.4,3.0,B,Đạt,3,3,0,1
16690,857,1,3,13,7,8,11,5.5,5.9,5.8,5.8,2.0,C,Đạt,3,3,0,1
16691,858,1,3,13,58,7,9,9.3,6.9,7.7,7.7,3.0,B,Đạt,3,3,0,1
16692,858,1,3,13,59,7,2,9.5,7.3,8.7,8.5,4.0,A,Đạt,3,3,0,1
16693,858,1,3,13,60,7,2,7.0,7.1,7.1,7.1,3.0,B,Đạt,3,3,0,1
16694,858,1,3,13,4,7,11,8.1,7.6,7.4,7.5,3.0,B,Đạt,2,2,0,1
16695,858,1,3,13,61,8,6,7.6,7.1,6.6,6.8,2.0,C,Đạt,3,3,0,1
16696,858,1,3,13,6,8,9,7.6,9.2,7.4,7.8,3.0,B,Đạt,3,3,0,1
16697,858,1,3,13,62,8,9,8.9,9.3,7.3,7.9,3.0,B,Đạt,3,3,0,1
16698,858,1,3,13,7,8,9,6.3,5.8,6.2,6.2,2.0,C,Đạt,3,3,0,1
16699,859,1,3,13,58,7,7,6.7,6.8,7.4,7.2,3.0,B,Đạt,3,3,0,1
16700,859,1,3,13,59,7,7,8.2,8.9,7.4,7.8,3.0,B,Đạt,3,3,0,1
16701,859,1,3,13,60,7,6,7.0,8.8,7.3,7.6,3.0,B,Đạt,3,3,0,1
16702,859,1,3,13,4,7,9,7.7,5.3,8.7,7.9,3.0,B,Đạt,2,2,0,1
16703,859,1,3,13,61,8,1,8.5,7.3,6.8,7.0,3.0,B,Đạt,3,3,0,1
16704,859,1,3,13,6,8,4,5.6,5.4,5.2,5.3,1.0,D,Đạt,3,3,0,1
16705,859,1,3,13,62,8,12,8.7,6.4,8.4,8.0,3.0,B,Đạt,3,3,0,1
16706,859,1,3,13,7,8,2,5.5,5.4,4.0,4.4,1.0,D,Đạt,3,3,0,1
16707,860,1,3,13,58,7,8,8.2,7.6,6.7,7.1,3.0,B,Đạt,3,3,0,1
16708,860,1,3,13,59,7,4,8.3,7.5,7.9,7.9,3.0,B,Đạt,3,3,0,1
16709,860,1,3,13,60,7,11,8.0,7.6,7.1,7.3,3.0,B,Đạt,3,3,0,1
16710,860,1,3,13,4,7,9,6.1,8.0,7.4,7.4,3.0,B,Đạt,2,2,0,1
16711,860,1,3,13,61,8,7,7.4,6.2,4.7,5.3,1.0,D,Đạt,3,3,0,1
16712,860,1,3,13,6,8,12,8.1,6.8,7.1,7.1,3.0,B,Đạt,3,3,0,1
16713,860,1,3,13,62,8,9,8.6,8.0,8.5,8.4,3.0,B,Đạt,3,3,0,1
16714,860,1,3,13,7,8,11,4.4,2.6,3.6,3.5,0.0,F,Không đạt,3,0,3,1
16715,861,1,3,13,58,7,2,6.6,5.7,6.8,6.6,2.0,C,Đạt,3,3,0,1
16716,861,1,3,13,59,7,7,7.6,9.3,6.4,7.1,3.0,B,Đạt,3,3,0,1
16717,861,1,3,13,60,7,4,6.9,8.4,6.7,7.1,3.0,B,Đạt,3,3,0,1
16718,861,1,3,13,4,7,11,8.3,6.9,7.9,7.8,3.0,B,Đạt,2,2,0,1
16719,861,1,3,13,61,8,7,2.9,2.9,2.5,2.6,0.0,F,Không đạt,3,0,3,1
16720,861,1,3,13,6,8,10,6.5,6.7,5.5,5.8,2.0,C,Đạt,3,3,0,1
16721,861,1,3,13,62,8,11,4.6,3.5,2.1,2.7,0.0,F,Không đạt,3,0,3,1
16722,861,1,3,13,7,8,6,6.3,6.5,6.4,6.4,2.0,C,Đạt,3,3,0,1
16723,862,1,3,13,58,7,10,9.0,7.8,7.9,8.0,3.0,B,Đạt,3,3,0,1
16724,862,1,3,13,59,7,6,9.4,7.9,7.5,7.8,3.0,B,Đạt,3,3,0,1
16725,862,1,3,13,60,7,11,8.3,6.7,7.1,7.1,3.0,B,Đạt,3,3,0,1
16726,862,1,3,13,4,7,1,7.7,7.9,6.4,6.9,2.0,C,Đạt,2,2,0,1
16727,862,1,3,13,61,8,11,6.1,6.6,5.3,5.7,2.0,C,Đạt,3,3,0,1
16728,862,1,3,13,6,8,9,7.1,7.1,6.9,7.0,3.0,B,Đạt,3,3,0,1
16729,862,1,3,13,62,8,5,2.6,3.8,1.9,2.4,0.0,F,Không đạt,3,0,3,1
16730,862,1,3,13,7,8,9,6.8,7.0,4.0,4.9,1.0,D,Đạt,3,3,0,1
16731,863,1,3,13,58,7,8,8.2,6.9,6.7,6.9,2.0,C,Đạt,3,3,0,1
16732,863,1,3,13,59,7,7,7.5,6.0,6.9,6.8,2.0,C,Đạt,3,3,0,1
16733,863,1,3,13,60,7,4,10.0,9.3,8.2,8.6,4.0,A,Đạt,3,3,0,1
16734,863,1,3,13,4,7,2,8.1,6.9,6.9,7.0,3.0,B,Đạt,2,2,0,1
16735,863,1,3,13,61,8,5,7.9,9.2,7.7,8.0,3.0,B,Đạt,3,3,0,1
16736,863,1,3,13,6,8,5,8.1,7.9,8.6,8.4,3.0,B,Đạt,3,3,0,1
16737,863,1,3,13,62,8,11,8.9,9.0,7.6,8.0,3.0,B,Đạt,3,3,0,1
16738,863,1,3,13,7,8,6,7.3,7.3,7.3,7.3,3.0,B,Đạt,3,3,0,1
16739,864,1,3,13,58,7,5,5.3,5.8,5.6,5.6,2.0,C,Đạt,3,3,0,1
16740,864,1,3,13,59,7,3,8.1,6.8,7.0,7.0,3.0,B,Đạt,3,3,0,1
16741,864,1,3,13,60,7,3,10.0,10.0,9.0,9.3,4.0,A,Đạt,3,3,0,1
16742,864,1,3,13,4,7,2,6.1,6.9,7.8,7.4,3.0,B,Đạt,2,2,0,1
16743,864,1,3,13,61,8,3,8.5,9.1,8.4,8.6,4.0,A,Đạt,3,3,0,1
16744,864,1,3,13,6,8,4,5.1,7.6,5.4,5.8,2.0,C,Đạt,3,3,0,1
16745,864,1,3,13,62,8,2,7.5,6.6,6.5,6.6,2.0,C,Đạt,3,3,0,1
16746,864,1,3,13,7,8,5,9.5,8.8,9.3,9.2,4.0,A,Đạt,3,3,0,1
16747,865,1,3,13,58,7,7,7.2,6.5,6.9,6.8,2.0,C,Đạt,3,3,0,1
16748,865,1,3,13,59,7,3,6.6,7.5,8.1,7.8,3.0,B,Đạt,3,3,0,1
16749,865,1,3,13,60,7,12,7.0,7.2,7.2,7.2,3.0,B,Đạt,3,3,0,1
16750,865,1,3,13,4,7,3,8.6,6.4,7.9,7.7,3.0,B,Đạt,2,2,0,1
16751,865,1,3,13,61,8,6,6.8,8.1,6.9,7.1,3.0,B,Đạt,3,3,0,1
16752,865,1,3,13,6,8,3,6.8,4.9,6.6,6.3,2.0,C,Đạt,3,3,0,1
16753,865,1,3,13,62,8,7,10.0,10.0,9.8,9.8,4.0,A,Đạt,3,3,0,1
16754,865,1,3,13,7,8,11,9.4,9.9,8.7,9.0,4.0,A,Đạt,3,3,0,1
16755,866,1,3,13,58,7,6,8.9,8.8,8.0,8.3,3.0,B,Đạt,3,3,0,1
16756,866,1,3,13,59,7,7,6.9,7.1,6.7,6.8,2.0,C,Đạt,3,3,0,1
16757,866,1,3,13,60,7,9,8.8,8.4,8.8,8.7,4.0,A,Đạt,3,3,0,1
16758,866,1,3,13,4,7,11,8.6,8.7,8.5,8.5,4.0,A,Đạt,2,2,0,1
16759,866,1,3,13,61,8,10,6.7,6.9,7.1,7.0,3.0,B,Đạt,3,3,0,1
16760,866,1,3,13,6,8,4,10.0,10.0,8.2,8.8,4.0,A,Đạt,3,3,0,1
16761,866,1,3,13,62,8,8,8.7,9.4,6.9,7.6,3.0,B,Đạt,3,3,0,1
16762,866,1,3,13,7,8,9,7.9,7.6,6.2,6.6,2.0,C,Đạt,3,3,0,1
16763,867,1,3,13,58,7,12,8.6,7.2,7.7,7.7,3.0,B,Đạt,3,3,0,1
16764,867,1,3,13,59,7,6,9.9,8.9,7.6,8.1,3.0,B,Đạt,3,3,0,1
16765,867,1,3,13,60,7,12,8.9,9.3,6.6,7.4,3.0,B,Đạt,3,3,0,1
16766,867,1,3,13,4,7,2,7.6,7.3,7.9,7.7,3.0,B,Đạt,2,2,0,1
16767,867,1,3,13,61,8,2,8.0,7.6,8.2,8.0,3.0,B,Đạt,3,3,0,1
16768,867,1,3,13,6,8,6,7.1,7.7,6.7,6.9,2.0,C,Đạt,3,3,0,1
16769,867,1,3,13,62,8,1,7.7,6.9,7.3,7.3,3.0,B,Đạt,3,3,0,1
16770,867,1,3,13,7,8,9,6.4,6.8,5.4,5.8,2.0,C,Đạt,3,3,0,1
16771,868,1,3,13,58,7,3,7.7,7.6,8.7,8.4,3.0,B,Đạt,3,3,0,1
16772,868,1,3,13,59,7,2,8.1,8.0,6.9,7.3,3.0,B,Đạt,3,3,0,1
16773,868,1,3,13,60,7,1,8.7,8.0,8.3,8.3,3.0,B,Đạt,3,3,0,1
16774,868,1,3,13,4,7,1,9.2,8.9,8.3,8.5,4.0,A,Đạt,2,2,0,1
16775,868,1,3,13,61,8,5,4.6,7.0,4.8,5.2,1.0,D,Đạt,3,3,0,1
16776,868,1,3,13,6,8,10,9.2,9.3,8.3,8.6,4.0,A,Đạt,3,3,0,1
16777,868,1,3,13,62,8,6,9.0,9.0,9.4,9.3,4.0,A,Đạt,3,3,0,1
16778,868,1,3,13,7,8,8,6.2,8.5,5.3,6.0,2.0,C,Đạt,3,3,0,1
16779,869,1,3,13,58,7,11,9.1,7.5,8.4,8.3,3.0,B,Đạt,3,3,0,1
16780,869,1,3,13,59,7,11,7.5,7.1,7.4,7.3,3.0,B,Đạt,3,3,0,1
16781,869,1,3,13,60,7,1,8.4,7.3,6.4,6.8,2.0,C,Đạt,3,3,0,1
16782,869,1,3,13,4,7,10,9.1,7.7,8.1,8.1,3.0,B,Đạt,2,2,0,1
16783,869,1,3,13,61,8,1,9.3,6.8,7.2,7.3,3.0,B,Đạt,3,3,0,1
16784,869,1,3,13,6,8,2,7.4,8.5,6.2,6.8,2.0,C,Đạt,3,3,0,1
16785,869,1,3,13,62,8,1,6.9,8.3,7.4,7.5,3.0,B,Đạt,3,3,0,1
16786,869,1,3,13,7,8,3,2.7,2.4,2.5,2.5,0.0,F,Không đạt,3,0,3,1
16787,870,1,3,13,58,7,8,7.4,7.5,6.8,7.0,3.0,B,Đạt,3,3,0,1
16788,870,1,3,13,59,7,10,8.2,6.6,8.1,7.8,3.0,B,Đạt,3,3,0,1
16789,870,1,3,13,60,7,2,7.0,6.1,5.7,5.9,2.0,C,Đạt,3,3,0,1
16790,870,1,3,13,4,7,10,9.4,7.9,9.5,9.2,4.0,A,Đạt,2,2,0,1
16791,870,1,3,13,61,8,2,10.0,10.0,9.4,9.6,4.0,A,Đạt,3,3,0,1
16792,870,1,3,13,6,8,7,10.0,9.4,8.7,9.0,4.0,A,Đạt,3,3,0,1
16793,870,1,3,13,62,8,4,8.6,7.2,7.2,7.3,3.0,B,Đạt,3,3,0,1
16794,870,1,3,13,7,8,12,8.4,6.4,8.2,7.9,3.0,B,Đạt,3,3,0,1
16795,871,1,3,13,58,7,10,8.3,8.6,8.0,8.2,3.0,B,Đạt,3,3,0,1
16796,871,1,3,13,59,7,2,7.3,6.4,6.6,6.6,2.0,C,Đạt,3,3,0,1
16797,871,1,3,13,60,7,8,2.8,4.5,2.4,2.9,0.0,F,Không đạt,3,0,3,1
16798,871,1,3,13,4,7,2,6.7,5.9,7.7,7.2,3.0,B,Đạt,2,2,0,1
16799,871,1,3,13,61,8,10,8.7,7.4,8.0,7.9,3.0,B,Đạt,3,3,0,1
16800,871,1,3,13,6,8,2,5.9,5.6,6.1,6.0,2.0,C,Đạt,3,3,0,1
16801,871,1,3,13,62,8,2,7.3,8.5,8.5,8.4,3.0,B,Đạt,3,3,0,1
16802,871,1,3,13,7,8,2,8.5,5.3,6.4,6.4,2.0,C,Đạt,3,3,0,1
16803,872,1,3,13,58,7,3,8.3,8.8,6.3,7.0,3.0,B,Đạt,3,3,0,1
16804,872,1,3,13,59,7,1,7.9,9.3,6.6,7.3,3.0,B,Đạt,3,3,0,1
16805,872,1,3,13,60,7,7,8.3,7.4,7.5,7.6,3.0,B,Đạt,3,3,0,1
16806,872,1,3,13,4,7,9,8.4,8.3,7.4,7.7,3.0,B,Đạt,2,2,0,1
16807,872,1,3,13,61,8,3,7.6,5.4,7.5,7.1,3.0,B,Đạt,3,3,0,1
16808,872,1,3,13,6,8,10,7.6,7.2,6.4,6.7,2.0,C,Đạt,3,3,0,1
16809,872,1,3,13,62,8,12,8.0,6.4,6.9,6.9,2.0,C,Đạt,3,3,0,1
16810,872,1,3,13,7,8,9,6.5,7.5,5.3,5.8,2.0,C,Đạt,3,3,0,1
16811,873,1,3,13,58,7,11,7.9,9.1,8.3,8.4,3.0,B,Đạt,3,3,0,1
16812,873,1,3,13,59,7,9,7.2,8.1,7.2,7.4,3.0,B,Đạt,3,3,0,1
16813,873,1,3,13,60,7,4,10.0,8.5,9.0,9.0,4.0,A,Đạt,3,3,0,1
16814,873,1,3,13,4,7,4,7.6,8.2,7.8,7.9,3.0,B,Đạt,2,2,0,1
16815,873,1,3,13,61,8,7,7.7,7.9,6.5,6.9,2.0,C,Đạt,3,3,0,1
16816,873,1,3,13,6,8,5,6.7,5.4,6.8,6.5,2.0,C,Đạt,3,3,0,1
16817,873,1,3,13,62,8,6,9.4,9.8,9.6,9.6,4.0,A,Đạt,3,3,0,1
16818,873,1,3,13,7,8,2,7.0,6.5,7.7,7.4,3.0,B,Đạt,3,3,0,1
16819,874,1,3,13,58,7,5,8.4,8.0,8.1,8.1,3.0,B,Đạt,3,3,0,1
16820,874,1,3,13,59,7,8,7.3,8.9,6.3,6.9,2.0,C,Đạt,3,3,0,1
16821,874,1,3,13,60,7,9,10.0,7.9,9.0,8.9,4.0,A,Đạt,3,3,0,1
16822,874,1,3,13,4,7,6,9.9,10.0,10.0,10.0,4.0,A,Đạt,2,2,0,1
16823,874,1,3,13,61,8,7,5.9,6.9,5.7,5.9,2.0,C,Đạt,3,3,0,1
16824,874,1,3,13,6,8,10,7.8,8.2,6.8,7.2,3.0,B,Đạt,3,3,0,1
16825,874,1,3,13,62,8,1,4.7,2.1,3.6,3.4,0.0,F,Không đạt,3,0,3,1
16826,874,1,3,13,7,8,4,4.7,4.8,4.6,4.7,1.0,D,Đạt,3,3,0,1
16827,875,1,3,13,58,7,6,6.3,7.2,7.1,7.0,3.0,B,Đạt,3,3,0,1
16828,875,1,3,13,59,7,5,6.2,7.2,6.5,6.6,2.0,C,Đạt,3,3,0,1
16829,875,1,3,13,60,7,3,8.5,8.5,9.3,9.1,4.0,A,Đạt,3,3,0,1
16830,875,1,3,13,4,7,12,8.4,7.0,7.4,7.4,3.0,B,Đạt,2,2,0,1
16831,875,1,3,13,61,8,2,9.1,8.1,8.0,8.1,3.0,B,Đạt,3,3,0,1
16832,875,1,3,13,6,8,8,8.0,7.1,7.0,7.1,3.0,B,Đạt,3,3,0,1
16833,875,1,3,13,62,8,6,8.9,7.3,8.1,8.0,3.0,B,Đạt,3,3,0,1
16834,875,1,3,13,7,8,10,8.3,8.6,8.7,8.7,4.0,A,Đạt,3,3,0,1
16835,876,1,3,13,58,7,5,8.1,7.6,8.1,8.0,3.0,B,Đạt,3,3,0,1
16836,876,1,3,13,59,7,4,6.0,4.1,6.0,5.6,2.0,C,Đạt,3,3,0,1
16837,876,1,3,13,60,7,1,10.0,8.3,8.1,8.4,3.0,B,Đạt,3,3,0,1
16838,876,1,3,13,4,7,8,5.2,6.2,7.1,6.8,2.0,C,Đạt,2,2,0,1
16839,876,1,3,13,61,8,5,8.1,8.7,8.9,8.8,4.0,A,Đạt,3,3,0,1
16840,876,1,3,13,6,8,12,8.8,9.4,7.3,7.9,3.0,B,Đạt,3,3,0,1
16841,876,1,3,13,62,8,8,8.6,9.0,8.2,8.4,3.0,B,Đạt,3,3,0,1
16842,876,1,3,13,7,8,2,7.9,7.5,7.9,7.8,3.0,B,Đạt,3,3,0,1
16843,877,1,3,13,58,7,10,7.7,9.4,7.4,7.8,3.0,B,Đạt,3,3,0,1
16844,877,1,3,13,59,7,2,8.9,8.1,7.8,8.0,3.0,B,Đạt,3,3,0,1
16845,877,1,3,13,60,7,12,7.3,6.3,7.6,7.3,3.0,B,Đạt,3,3,0,1
16846,877,1,3,13,4,7,12,8.2,6.9,6.8,6.9,2.0,C,Đạt,2,2,0,1
16847,877,1,3,13,61,8,6,9.5,10.0,7.7,8.4,3.0,B,Đạt,3,3,0,1
16848,877,1,3,13,6,8,8,8.6,8.1,8.0,8.1,3.0,B,Đạt,3,3,0,1
16849,877,1,3,13,62,8,9,8.0,9.0,7.9,8.1,3.0,B,Đạt,3,3,0,1
16850,877,1,3,13,7,8,6,3.0,3.7,1.6,2.2,0.0,F,Không đạt,3,0,3,1
16851,878,1,3,13,58,7,8,7.3,7.2,6.1,6.4,2.0,C,Đạt,3,3,0,1
16852,878,1,3,13,59,7,12,7.5,6.8,6.1,6.4,2.0,C,Đạt,3,3,0,1
16853,878,1,3,13,60,7,2,7.8,8.1,5.3,6.1,2.0,C,Đạt,3,3,0,1
16854,878,1,3,13,4,7,4,8.5,10.0,8.3,8.6,4.0,A,Đạt,2,2,0,1
16855,878,1,3,13,61,8,7,10.0,9.6,9.6,9.6,4.0,A,Đạt,3,3,0,1
16856,878,1,3,13,6,8,4,5.8,6.9,6.0,6.2,2.0,C,Đạt,3,3,0,1
16857,878,1,3,13,62,8,5,6.9,7.3,7.1,7.1,3.0,B,Đạt,3,3,0,1
16858,878,1,3,13,7,8,5,3.8,2.3,1.9,2.2,0.0,F,Không đạt,3,0,3,1
16859,879,1,3,13,58,7,11,6.9,9.4,8.1,8.2,3.0,B,Đạt,3,3,0,1
16860,879,1,3,13,59,7,10,6.8,8.1,7.6,7.6,3.0,B,Đạt,3,3,0,1
16861,879,1,3,13,60,7,1,8.9,7.9,6.7,7.1,3.0,B,Đạt,3,3,0,1
16862,879,1,3,13,4,7,3,9.0,8.7,8.5,8.6,4.0,A,Đạt,2,2,0,1
16863,879,1,3,13,61,8,9,10.0,10.0,9.6,9.7,4.0,A,Đạt,3,3,0,1
16864,879,1,3,13,6,8,5,7.7,6.0,6.1,6.3,2.0,C,Đạt,3,3,0,1
16865,879,1,3,13,62,8,11,7.0,6.7,6.6,6.7,2.0,C,Đạt,3,3,0,1
16866,879,1,3,13,7,8,4,8.7,7.4,8.7,8.4,3.0,B,Đạt,3,3,0,1
16867,880,1,3,13,58,7,1,7.5,8.6,7.0,7.4,3.0,B,Đạt,3,3,0,1
16868,880,1,3,13,59,7,5,6.9,7.3,6.8,6.9,2.0,C,Đạt,3,3,0,1
16869,880,1,3,13,60,7,10,7.0,8.5,5.8,6.5,2.0,C,Đạt,3,3,0,1
16870,880,1,3,13,4,7,10,1.9,3.7,3.8,3.6,0.0,F,Không đạt,2,0,2,1
16871,880,1,3,13,61,8,6,8.6,6.4,7.1,7.1,3.0,B,Đạt,3,3,0,1
16872,880,1,3,13,6,8,11,1.5,2.2,1.9,1.9,0.0,F,Không đạt,3,0,3,1
16873,880,1,3,13,62,8,10,6.1,7.1,6.1,6.3,2.0,C,Đạt,3,3,0,1
16874,880,1,3,13,7,8,1,8.5,7.5,8.9,8.6,4.0,A,Đạt,3,3,0,1
16875,881,1,3,13,58,7,5,8.2,7.6,8.2,8.1,3.0,B,Đạt,3,3,0,1
16876,881,1,3,13,59,7,10,8.1,7.6,7.2,7.3,3.0,B,Đạt,3,3,0,1
16877,881,1,3,13,60,7,2,8.4,8.0,6.0,6.6,2.0,C,Đạt,3,3,0,1
16878,881,1,3,13,4,7,2,9.7,7.5,9.0,8.7,4.0,A,Đạt,2,2,0,1
16879,881,1,3,13,61,8,12,7.4,9.9,7.0,7.6,3.0,B,Đạt,3,3,0,1
16880,881,1,3,13,6,8,8,7.8,6.9,7.8,7.6,3.0,B,Đạt,3,3,0,1
16881,881,1,3,13,62,8,2,9.1,8.1,5.5,6.4,2.0,C,Đạt,3,3,0,1
16882,881,1,3,13,7,8,5,9.3,10.0,8.1,8.6,4.0,A,Đạt,3,3,0,1
16883,882,1,3,13,58,7,9,8.3,6.5,7.1,7.1,3.0,B,Đạt,3,3,0,1
16884,882,1,3,13,59,7,11,6.7,5.7,6.2,6.1,2.0,C,Đạt,3,3,0,1
16885,882,1,3,13,60,7,9,7.0,8.1,7.4,7.5,3.0,B,Đạt,3,3,0,1
16886,882,1,3,13,4,7,3,8.2,9.0,9.0,8.9,4.0,A,Đạt,2,2,0,1
16887,882,1,3,13,61,8,4,8.8,7.5,8.5,8.3,3.0,B,Đạt,3,3,0,1
16888,882,1,3,13,6,8,11,6.4,5.2,6.4,6.1,2.0,C,Đạt,3,3,0,1
16889,882,1,3,13,62,8,10,2.6,2.1,2.0,2.1,0.0,F,Không đạt,3,0,3,1
16890,882,1,3,13,7,8,9,7.9,6.2,7.1,7.0,3.0,B,Đạt,3,3,0,1
16891,883,1,3,13,58,7,10,8.9,9.7,7.7,8.2,3.0,B,Đạt,3,3,0,1
16892,883,1,3,13,59,7,7,9.3,7.6,8.0,8.0,3.0,B,Đạt,3,3,0,1
16893,883,1,3,13,60,7,3,7.1,8.4,6.6,7.0,3.0,B,Đạt,3,3,0,1
16894,883,1,3,13,4,7,1,8.1,8.1,9.4,9.0,4.0,A,Đạt,2,2,0,1
16895,883,1,3,13,61,8,9,8.0,8.0,7.4,7.6,3.0,B,Đạt,3,3,0,1
16896,883,1,3,13,6,8,11,9.3,6.0,6.0,6.3,2.0,C,Đạt,3,3,0,1
16897,883,1,3,13,62,8,11,10.0,8.1,9.2,9.1,4.0,A,Đạt,3,3,0,1
16898,883,1,3,13,7,8,12,9.7,7.9,8.4,8.4,3.0,B,Đạt,3,3,0,1
16899,884,1,3,13,58,7,3,9.1,8.0,8.0,8.1,3.0,B,Đạt,3,3,0,1
16900,884,1,3,13,59,7,3,8.2,7.1,7.4,7.5,3.0,B,Đạt,3,3,0,1
16901,884,1,3,13,60,7,7,8.5,6.7,7.5,7.4,3.0,B,Đạt,3,3,0,1
16902,884,1,3,13,4,7,6,7.7,7.7,7.7,7.7,3.0,B,Đạt,2,2,0,1
16903,884,1,3,13,61,8,8,10.0,9.8,8.7,9.1,4.0,A,Đạt,3,3,0,1
16904,884,1,3,13,6,8,9,10.0,8.1,7.0,7.5,3.0,B,Đạt,3,3,0,1
16905,884,1,3,13,62,8,9,7.8,6.7,8.4,8.0,3.0,B,Đạt,3,3,0,1
16906,884,1,3,13,7,8,8,6.1,8.2,6.4,6.8,2.0,C,Đạt,3,3,0,1
16907,885,1,3,13,58,7,5,7.9,7.6,6.4,6.8,2.0,C,Đạt,3,3,0,1
16908,885,1,3,13,59,7,3,3.8,3.6,2.3,2.7,0.0,F,Không đạt,3,0,3,1
16909,885,1,3,13,60,7,9,6.9,7.4,6.7,6.8,2.0,C,Đạt,3,3,0,1
16910,885,1,3,13,4,7,11,7.1,9.0,5.5,6.3,2.0,C,Đạt,2,2,0,1
