DiemRenLuyenKey,SinhVienKey,KhoaKey,NganhKey,LopKey,HocKyKey,DiemYThucHocTap,DiemChapHanhNoiQuy,DiemHoatDongPhongTrao,DiemCongDong,DiemTongRenLuyen,XepLoaiRenLuyenKey
3149,651,1,3,10,3,26,25,21,14,86,2
3150,651,1,3,10,4,20,20,16,17,73,3
3151,651,1,3,10,5,23,16,19,10,68,3
3152,651,1,3,10,6,29,23,23,5,80,2
3153,651,1,3,10,7,26,19,13,18,76,3
3154,651,1,3,10,8,27,18,24,10,79,3
3155,652,1,3,10,1,28,23,17,20,88,2
3156,652,1,3,10,2,26,23,20,14,83,2
3157,652,1,3,10,3,19,18,20,9,66,3
3158,652,1,3,10,4,24,17,24,12,77,3
3159,652,1,3,10,5,23,16,19,16,74,3
3160,652,1,3,10,6,25,18,14,20,77,3
3161,652,1,3,10,7,23,21,21,9,74,3
3162,652,1,3,10,8,19,17,21,19,76,3
3163,653,1,3,10,1,26,23,25,19,93,1
3164,653,1,3,10,2,28,21,25,11,85,2
3165,653,1,3,10,3,26,23,20,16,85,2
3166,653,1,3,10,4,16,11,13,20,60,4
3167,653,1,3,10,5,25,23,17,17,82,2
3168,653,1,3,10,6,23,18,21,16,78,3
3169,653,1,3,10,7,25,23,21,16,85,2
3170,653,1,3,10,8,20,19,22,14,75,3
3171,654,1,3,10,1,30,24,15,20,89,2
3172,654,1,3,10,2,25,24,22,19,90,1
3173,654,1,3,10,3,22,14,19,19,74,3
3174,654,1,3,10,4,25,24,21,14,84,2
3175,654,1,3,10,5,21,14,16,12,63,4
3176,654,1,3,10,6,21,19,18,16,74,3
3177,654,1,3,10,7,19,20,19,19,77,3
3178,654,1,3,10,8,21,19,18,14,72,3
3179,655,1,3,10,1,26,23,21,11,81,2
3180,655,1,3,10,2,21,20,15,17,73,3
3181,655,1,3,10,3,21,13,21,13,68,3
3182,655,1,3,10,4,26,16,24,16,82,2
3183,655,1,3,10,5,28,20,22,20,90,1
3184,655,1,3,10,6,26,20,18,20,84,2
3185,655,1,3,10,7,26,22,20,16,84,2
3186,655,1,3,10,8,27,20,22,13,82,2
3187,656,1,3,10,1,28,22,18,17,85,2
3188,656,1,3,10,2,23,14,17,16,70,3
3189,656,1,3,10,3,26,22,22,14,84,2
3190,656,1,3,10,4,24,16,13,20,73,3
3191,656,1,3,10,5,23,18,20,10,71,3
3192,656,1,3,10,6,26,23,22,12,83,2
3193,656,1,3,10,7,24,21,21,17,83,2
3194,656,1,3,10,8,20,22,22,15,79,3
3195,657,1,3,10,1,21,19,19,9,68,3
3196,657,1,3,10,2,26,23,21,19,89,2
3197,657,1,3,10,3,20,22,16,13,71,3
3198,657,1,3,10,4,23,17,22,10,72,3
3199,657,1,3,10,5,22,21,19,20,82,2
3200,657,1,3,10,6,28,20,21,16,85,2
3201,657,1,3,10,7,27,19,20,16,82,2
3202,657,1,3,10,8,21,20,19,13,73,3
3203,658,1,3,10,1,29,22,24,14,89,2
3204,658,1,3,10,2,26,20,23,16,85,2
3205,658,1,3,10,3,21,23,21,11,76,3
3206,658,1,3,10,4,20,22,22,17,81,2
3207,658,1,3,10,5,28,25,20,20,93,1
3208,658,1,3,10,6,27,19,21,20,87,2
3209,658,1,3,10,7,24,22,23,14,83,2
3210,658,1,3,10,8,16,14,15,20,65,3
3211,659,1,3,10,1,24,20,21,14,79,3
3212,659,1,3,10,2,25,23,23,19,90,1
3213,659,1,3,10,3,20,16,17,17,70,3
3214,659,1,3,10,4,23,17,20,15,75,3
3215,659,1,3,10,5,22,19,15,13,69,3
3216,659,1,3,10,6,26,19,25,9,79,3
3217,659,1,3,10,7,22,16,24,10,72,3
3218,659,1,3,10,8,26,25,20,20,91,1
3219,660,1,3,10,1,27,24,19,13,83,2
3220,660,1,3,10,2,23,14,19,11,67,3
3221,660,1,3,10,3,25,17,14,19,75,3
3222,660,1,3,10,4,29,25,24,13,91,1
3223,660,1,3,10,5,21,16,17,20,74,3
3224,660,1,3,10,6,19,19,16,11,65,3
3225,660,1,3,10,7,25,19,15,20,79,3
3226,660,1,3,10,8,23,17,15,20,75,3
3227,661,1,3,10,1,24,17,13,20,74,3
3228,661,1,3,10,2,29,23,22,16,90,1
3229,661,1,3,10,3,23,16,20,11,70,3
3230,661,1,3,10,4,23,20,21,11,75,3
3231,661,1,3,10,5,26,21,14,14,75,3
3232,661,1,3,10,6,21,18,20,12,71,3
3233,661,1,3,10,7,23,20,19,20,82,2
3234,661,1,3,10,8,21,19,21,17,78,3
3235,662,1,3,10,1,22,18,24,15,79,3
3236,662,1,3,10,2,24,22,21,16,83,2
3237,662,1,3,10,3,16,16,18,18,68,3
3238,662,1,3,10,4,27,21,21,17,86,2
3239,662,1,3,10,5,22,21,25,16,84,2
3240,662,1,3,10,6,23,17,14,20,74,3
3241,662,1,3,10,7,27,19,21,20,87,2
3242,662,1,3,10,8,21,14,17,17,69,3
3243,663,1,3,10,1,20,18,20,15,73,3
3244,663,1,3,10,2,18,15,13,17,63,4
3245,663,1,3,10,3,25,17,21,17,80,2
3246,663,1,3,10,4,26,20,19,15,80,2
3247,663,1,3,10,5,22,17,18,15,72,3
3248,663,1,3,10,6,19,14,19,14,66,3
3249,663,1,3,10,7,15,16,12,11,54,4
3250,663,1,3,10,8,21,20,20,8,69,3
3251,664,1,3,10,1,21,20,19,15,75,3
3252,664,1,3,10,2,26,20,24,16,86,2
3253,664,1,3,10,3,24,19,24,9,76,3
3254,664,1,3,10,4,20,14,15,9,58,4
3255,664,1,3,10,5,27,20,20,16,83,2
3256,664,1,3,10,6,30,20,24,20,94,1
3257,664,1,3,10,7,19,13,14,18,64,4
3258,664,1,3,10,8,21,16,20,20,77,3
3259,665,1,3,10,1,21,17,13,19,70,3
3260,665,1,3,10,2,28,17,21,18,84,2
3261,665,1,3,10,3,22,16,14,19,71,3
3262,665,1,3,10,4,19,16,15,12,62,4
3263,665,1,3,10,5,16,12,12,13,53,4
3264,665,1,3,10,6,23,19,19,7,68,3
3265,665,1,3,10,7,16,10,7,19,52,4
3266,665,1,3,10,8,16,14,18,8,56,4
3267,666,1,3,10,1,23,21,20,18,82,2
3268,666,1,3,10,2,22,21,19,15,77,3
3269,666,1,3,10,3,19,17,12,15,63,4
3270,666,1,3,10,4,20,15,14,20,69,3
3271,666,1,3,10,5,25,25,21,14,85,2
3272,666,1,3,10,6,26,25,21,20,92,1
3273,666,1,3,10,7,26,16,17,20,79,3
3274,666,1,3,10,8,26,20,20,12,78,3
3275,667,1,3,10,1,20,18,20,20,78,3
3276,667,1,3,10,2,27,21,20,15,83,2
3277,667,1,3,10,3,20,20,24,7,71,3
3278,667,1,3,10,4,21,22,20,13,76,3
3279,667,1,3,10,5,24,22,16,20,82,2
3280,667,1,3,10,6,18,22,15,6,61,4
3281,667,1,3,10,7,20,19,18,16,73,3
3282,667,1,3,10,8,18,14,13,14,59,4
3283,668,1,3,10,1,27,23,25,16,91,1
3284,668,1,3,10,2,28,19,18,17,82,2
3285,668,1,3,10,3,24,19,19,20,82,2
3286,668,1,3,10,4,24,16,24,15,79,3
3287,668,1,3,10,5,24,20,23,18,85,2
3288,668,1,3,10,6,23,19,21,13,76,3
3289,668,1,3,10,7,19,16,16,15,66,3
3290,668,1,3,10,8,23,21,17,20,81,2
3291,669,1,3,10,1,23,18,18,20,79,3
3292,669,1,3,10,2,25,25,22,17,89,2
3293,669,1,3,10,3,21,18,21,13,73,3
3294,669,1,3,10,4,16,17,17,17,67,3
3295,669,1,3,10,5,23,20,15,17,75,3
3296,669,1,3,10,6,22,18,18,16,74,3
3297,669,1,3,10,7,20,18,17,20,75,3
3298,669,1,3,10,8,23,23,25,15,86,2
3299,670,1,3,10,1,28,23,19,16,86,2
3300,670,1,3,10,2,23,19,24,13,79,3
3301,670,1,3,10,3,25,20,24,15,84,2
3302,670,1,3,10,4,25,23,18,16,82,2
3303,670,1,3,10,5,22,15,20,16,73,3
3304,670,1,3,10,6,22,21,17,18,78,3
3305,670,1,3,10,7,20,18,13,14,65,3
3306,670,1,3,10,8,27,20,22,16,85,2
3307,671,1,3,10,1,25,16,18,19,78,3
3308,671,1,3,10,2,29,25,25,18,97,1
3309,671,1,3,10,3,22,17,19,19,77,3
3310,671,1,3,10,4,22,17,20,17,76,3
3311,671,1,3,10,5,24,17,18,16,75,3
3312,671,1,3,10,6,28,21,21,13,83,2
3313,671,1,3,10,7,22,19,17,19,77,3
3314,671,1,3,10,8,23,16,22,15,76,3
3315,672,1,3,10,1,27,18,20,20,85,2
3316,672,1,3,10,2,29,22,23,20,94,1
3317,672,1,3,10,3,23,14,14,18,69,3
3318,672,1,3,10,4,25,22,23,16,86,2
3319,672,1,3,10,5,23,20,18,17,78,3
3320,672,1,3,10,6,22,16,17,12,67,3
3321,672,1,3,10,7,24,20,17,16,77,3
3322,672,1,3,10,8,25,17,19,14,75,3
3323,673,1,3,10,1,23,23,20,18,84,2
3324,673,1,3,10,2,23,17,21,17,78,3
3325,673,1,3,10,3,26,20,16,14,76,3
3326,673,1,3,10,4,30,24,25,12,91,1
3327,673,1,3,10,5,22,20,23,12,77,3
3328,673,1,3,10,6,24,15,18,20,77,3
3329,673,1,3,10,7,23,18,16,18,75,3
3330,673,1,3,10,8,23,19,18,16,76,3
3331,674,1,3,10,1,27,21,18,20,86,2
3332,674,1,3,10,2,28,20,25,17,90,1
3333,674,1,3,10,3,30,22,19,19,90,1
3334,674,1,3,10,4,21,16,19,20,76,3
3335,674,1,3,10,5,26,19,13,16,74,3
3336,674,1,3,10,6,20,23,21,18,82,2
3337,674,1,3,10,7,20,18,13,20,71,3
3338,674,1,3,10,8,27,23,25,7,82,2
3339,675,1,3,10,1,25,21,23,16,85,2
3340,675,1,3,10,2,21,16,22,16,75,3
3341,675,1,3,10,3,18,15,17,7,57,4
3342,675,1,3,10,4,21,22,23,7,73,3
3343,675,1,3,10,5,27,19,22,9,77,3
3344,675,1,3,10,6,24,15,16,17,72,3
3345,675,1,3,10,7,20,21,18,14,73,3
3346,675,1,3,10,8,16,15,14,10,55,4
3347,676,1,3,10,1,27,20,18,17,82,2
3348,676,1,3,10,2,25,23,24,8,80,2
3349,676,1,3,10,3,23,16,18,12,69,3
3350,676,1,3,10,4,20,17,21,18,76,3
3351,676,1,3,10,5,26,22,23,17,88,2
3352,676,1,3,10,6,20,13,24,12,69,3
3353,676,1,3,10,7,25,24,19,11,79,3
3354,676,1,3,10,8,25,18,18,16,77,3
3355,677,1,3,10,1,28,21,24,19,92,1
3356,677,1,3,10,2,22,19,20,16,77,3
3357,677,1,3,10,3,18,13,18,8,57,4
3358,677,1,3,10,4,23,20,17,20,80,2
3359,677,1,3,10,5,16,12,10,16,54,4
3360,677,1,3,10,6,24,20,17,20,81,2
3361,677,1,3,10,7,24,21,13,16,74,3
3362,677,1,3,10,8,25,19,22,16,82,2
3363,678,1,3,10,1,24,23,19,18,84,2
3364,678,1,3,10,2,21,17,17,18,73,3
3365,678,1,3,10,3,24,23,20,18,85,2
3366,678,1,3,10,4,22,14,16,12,64,4
3367,678,1,3,10,5,24,20,18,20,82,2
3368,678,1,3,10,6,23,20,21,20,84,2
3369,678,1,3,10,7,24,24,24,15,87,2
3370,678,1,3,10,8,23,17,20,16,76,3
3371,679,1,3,10,1,29,22,23,19,93,1
3372,679,1,3,10,2,24,19,18,20,81,2
3373,679,1,3,10,3,22,20,13,20,75,3
3374,679,1,3,10,4,25,19,17,13,74,3
3375,679,1,3,10,5,20,19,20,15,74,3
3376,679,1,3,10,6,19,20,14,16,69,3
3377,679,1,3,10,7,22,14,17,20,73,3
3378,679,1,3,10,8,23,22,22,20,87,2
3379,680,1,3,10,1,30,25,20,20,95,1
3380,680,1,3,10,2,22,17,22,9,70,3
3381,680,1,3,10,3,23,21,18,20,82,2
3382,680,1,3,10,4,25,18,17,14,74,3
3383,680,1,3,10,5,23,16,18,16,73,3
3384,680,1,3,10,6,22,21,17,16,76,3
3385,680,1,3,10,7,16,16,14,19,65,3
3386,680,1,3,10,8,25,21,25,11,82,2
3387,681,1,3,10,1,27,22,23,16,88,2
3388,681,1,3,10,2,23,25,21,15,84,2
3389,681,1,3,10,3,19,18,20,13,70,3
3390,681,1,3,10,4,22,18,20,12,72,3
3391,681,1,3,10,5,19,18,19,19,75,3
3392,681,1,3,10,6,19,16,17,14,66,3
3393,681,1,3,10,7,25,16,11,17,69,3
3394,681,1,3,10,8,24,23,14,13,74,3
3395,682,1,3,10,1,28,22,23,20,93,1
3396,682,1,3,10,2,21,16,22,18,77,3
3397,682,1,3,10,3,18,21,16,10,65,3
3398,682,1,3,10,4,20,19,11,19,69,3
3399,682,1,3,10,5,25,19,20,20,84,2
3400,682,1,3,10,6,22,20,19,20,81,2
3401,682,1,3,10,7,16,18,21,6,61,4
3402,682,1,3,10,8,24,19,22,10,75,3
3403,683,1,3,10,1,20,16,18,20,74,3
3404,683,1,3,10,2,22,16,17,17,72,3
3405,683,1,3,10,3,23,18,21,15,77,3
3406,683,1,3,10,4,21,18,23,13,75,3
3407,683,1,3,10,5,24,16,20,19,79,3
3408,683,1,3,10,6,27,17,17,20,81,2
3409,683,1,3,10,7,22,18,22,8,70,3
3410,683,1,3,10,8,20,14,16,16,66,3
3411,684,1,3,10,1,25,17,19,16,77,3
3412,684,1,3,10,2,26,21,18,15,80,2
3413,684,1,3,10,3,22,16,22,12,72,3
3414,684,1,3,10,4,17,18,21,16,72,3
3415,684,1,3,10,5,22,19,20,9,70,3
3416,684,1,3,10,6,19,16,13,17,65,3
3417,684,1,3,10,7,20,18,13,15,66,3
3418,684,1,3,10,8,18,19,16,15,68,3
3419,685,1,3,10,1,27,24,25,12,88,2
3420,685,1,3,10,2,27,22,23,16,88,2
3421,685,1,3,10,3,25,21,17,14,77,3
3422,685,1,3,10,4,21,18,17,14,70,3
3423,685,1,3,10,5,25,23,25,13,86,2
3424,685,1,3,10,6,25,17,17,15,74,3
3425,685,1,3,10,7,26,23,19,15,83,2
3426,685,1,3,10,8,21,18,19,18,76,3
3427,686,1,3,10,1,30,22,25,18,95,1
3428,686,1,3,10,2,22,18,20,12,72,3
3429,686,1,3,10,3,27,18,15,18,78,3
3430,686,1,3,10,4,23,16,19,18,76,3
3431,686,1,3,10,5,24,25,24,11,84,2
3432,686,1,3,10,6,26,20,23,15,84,2
3433,686,1,3,10,7,20,19,15,19,73,3
3434,686,1,3,10,8,22,20,19,9,70,3
3435,687,1,3,10,1,22,18,20,20,80,2
3436,687,1,3,10,2,22,19,23,13,77,3
3437,687,1,3,10,3,25,17,24,8,74,3
3438,687,1,3,10,4,25,21,21,3,70,3
3439,687,1,3,10,5,19,15,15,20,69,3
3440,687,1,3,10,6,24,20,22,10,76,3
3441,687,1,3,10,7,23,16,16,20,75,3
3442,687,1,3,10,8,17,18,16,13,64,4
3443,688,1,3,10,1,25,22,22,17,86,2
3444,688,1,3,10,2,24,21,21,18,84,2
3445,688,1,3,10,3,25,16,19,14,74,3
3446,688,1,3,10,4,21,15,20,15,71,3
3447,688,1,3,10,5,25,18,18,19,80,2
3448,688,1,3,10,6,19,19,17,18,73,3
3449,688,1,3,10,7,25,19,25,13,82,2
3450,688,1,3,10,8,23,21,22,19,85,2
3451,689,1,3,10,1,24,17,16,20,77,3
3452,689,1,3,10,2,22,18,16,16,72,3
3453,689,1,3,10,3,27,19,19,15,80,2
3454,689,1,3,10,4,22,22,25,17,86,2
3455,689,1,3,10,5,24,18,21,10,73,3
3456,689,1,3,10,6,16,18,18,10,62,4
3457,689,1,3,10,7,20,20,20,15,75,3
3458,689,1,3,10,8,24,20,24,12,80,2
3459,690,1,3,10,1,27,21,21,17,86,2
3460,690,1,3,10,2,22,24,21,17,84,2
3461,690,1,3,10,3,22,18,17,17,74,3
3462,690,1,3,10,4,19,15,18,19,71,3
3463,690,1,3,10,5,25,21,18,19,83,2
3464,690,1,3,10,6,23,21,19,20,83,2
3465,690,1,3,10,7,20,18,17,9,64,4
3466,690,1,3,10,8,23,18,17,14,72,3
3467,691,1,3,10,1,23,22,16,13,74,3
3468,691,1,3,10,2,24,18,11,20,73,3
3469,691,1,3,10,3,24,20,17,15,76,3
3470,691,1,3,10,4,25,21,23,8,77,3
3471,691,1,3,10,5,27,24,25,7,83,2
3472,691,1,3,10,6,27,20,25,15,87,2
3473,691,1,3,10,7,17,19,16,15,67,3
3474,691,1,3,10,8,25,21,20,9,75,3
3475,692,1,3,10,1,22,21,13,19,75,3
3476,692,1,3,10,2,24,19,21,16,80,2
3477,692,1,3,10,3,22,22,11,14,69,3
3478,692,1,3,10,4,23,19,23,13,78,3
3479,692,1,3,10,5,23,17,25,20,85,2
3480,692,1,3,10,6,27,23,25,12,87,2
3481,692,1,3,10,7,20,17,18,15,70,3
3482,692,1,3,10,8,29,24,17,18,88,2
3483,693,1,3,10,1,26,22,21,16,85,2
3484,693,1,3,10,2,26,21,25,11,83,2
3485,693,1,3,10,3,20,21,23,14,78,3
3486,693,1,3,10,4,26,17,19,14,76,3
3487,693,1,3,10,5,25,23,21,8,77,3
3488,693,1,3,10,6,21,19,18,15,73,3
3489,693,1,3,10,7,23,14,17,16,70,3
3490,693,1,3,10,8,17,20,21,20,78,3
3491,694,1,3,10,1,23,21,20,18,82,2
3492,694,1,3,10,2,28,23,21,20,92,1
3493,694,1,3,10,3,23,18,22,12,75,3
3494,694,1,3,10,4,21,18,19,14,72,3
3495,694,1,3,10,5,26,19,18,19,82,2
3496,694,1,3,10,6,23,20,16,20,79,3
3497,694,1,3,10,7,17,16,19,13,65,3
3498,694,1,3,10,8,23,16,17,20,76,3
3499,695,1,3,10,1,22,23,17,15,77,3
3500,695,1,3,10,2,25,21,20,8,74,3
3501,695,1,3,10,3,26,21,24,12,83,2
3502,695,1,3,10,4,24,17,21,13,75,3
3503,695,1,3,10,5,26,20,21,11,78,3
3504,695,1,3,10,6,19,20,19,8,66,3
3505,695,1,3,10,7,22,20,21,4,67,3
3506,695,1,3,10,8,21,19,16,20,76,3
3507,696,1,3,10,1,21,21,20,17,79,3
3508,696,1,3,10,2,23,20,25,13,81,2
3509,696,1,3,10,3,24,22,24,14,84,2
3510,696,1,3,10,4,27,18,25,17,87,2
3511,696,1,3,10,5,23,21,18,20,82,2
3512,696,1,3,10,6,22,15,22,11,70,3
3513,696,1,3,10,7,21,16,18,20,75,3
3514,696,1,3,10,8,23,21,21,11,76,3
3515,697,1,3,10,1,28,25,25,20,98,1
3516,697,1,3,10,2,23,21,14,20,78,3
3517,697,1,3,10,3,25,18,17,20,80,2
3518,697,1,3,10,4,23,21,22,13,79,3
3519,697,1,3,10,5,20,11,16,14,61,4
3520,697,1,3,10,6,24,22,24,15,85,2
3521,697,1,3,10,7,27,19,10,20,76,3
3522,697,1,3,10,8,28,22,25,11,86,2
3523,698,1,3,10,1,20,18,20,16,74,3
3524,698,1,3,10,2,25,22,22,14,83,2
3525,698,1,3,10,3,18,18,19,6,61,4
3526,698,1,3,10,4,16,11,11,12,50,4
3527,698,1,3,10,5,19,16,19,12,66,3
3528,698,1,3,10,6,16,5,17,9,47,5
3529,698,1,3,10,7,22,17,22,7,68,3
3530,698,1,3,10,8,15,20,19,13,67,3
3531,699,1,3,10,1,22,21,21,14,78,3
3532,699,1,3,10,2,21,18,20,20,79,3
3533,699,1,3,10,3,20,24,18,15,77,3
3534,699,1,3,10,4,22,19,22,14,77,3
3535,699,1,3,10,5,27,21,17,17,82,2
3536,699,1,3,10,6,23,21,17,20,81,2
3537,699,1,3,10,7,19,20,19,12,70,3
3538,699,1,3,10,8,18,14,20,16,68,3
3539,700,1,3,10,1,27,25,25,15,92,1
3540,700,1,3,10,2,26,20,19,19,84,2
3541,700,1,3,10,3,20,18,23,8,69,3
3542,700,1,3,10,4,21,19,19,17,76,3
3543,700,1,3,10,5,23,22,25,8,78,3
3544,700,1,3,10,6,17,18,16,15,66,3
3545,700,1,3,10,7,19,15,15,18,67,3
3546,700,1,3,10,8,25,18,18,16,77,3
3547,701,1,3,10,1,22,19,18,19,78,3
3548,701,1,3,10,2,29,20,20,20,89,2
3549,701,1,3,10,3,28,22,21,10,81,2
3550,701,1,3,10,4,20,20,9,15,64,4
3551,701,1,3,10,5,21,20,17,16,74,3
3552,701,1,3,10,6,19,22,22,8,71,3
3553,701,1,3,10,7,25,20,18,11,74,3
3554,701,1,3,10,8,18,19,19,10,66,3
3555,702,1,3,10,1,20,20,15,18,73,3
3556,702,1,3,10,2,28,25,25,16,94,1
3557,702,1,3,10,3,26,17,24,9,76,3
3558,702,1,3,10,4,23,21,16,10,70,3
3559,702,1,3,10,5,22,17,16,12,67,3
3560,702,1,3,10,6,23,19,20,18,80,2
3561,702,1,3,10,7,24,24,25,11,84,2
3562,702,1,3,10,8,20,19,18,19,76,3
3563,703,1,3,11,3,26,20,16,19,81,2
3564,703,1,3,11,4,24,20,19,20,83,2
3565,703,1,3,11,5,25,21,21,9,76,3
3566,703,1,3,11,6,22,16,20,12,70,3
3567,703,1,3,11,7,26,22,15,18,81,2
3568,703,1,3,11,8,19,18,22,14,73,3
3569,704,1,3,11,3,22,17,19,17,75,3
3570,704,1,3,11,4,20,20,19,13,72,3
3571,704,1,3,11,5,24,22,21,12,79,3
3572,704,1,3,11,6,24,20,19,20,83,2
3573,704,1,3,11,7,24,20,21,16,81,2
3574,704,1,3,11,8,19,21,20,12,72,3
3575,705,1,3,11,3,22,21,19,13,75,3
3576,705,1,3,11,4,25,23,13,20,81,2
3577,705,1,3,11,5,27,21,20,17,85,2
3578,705,1,3,11,6,22,19,20,11,72,3
3579,705,1,3,11,7,21,19,15,19,74,3
3580,705,1,3,11,8,21,14,16,16,67,3
3581,706,1,3,11,3,27,19,21,19,86,2
3582,706,1,3,11,4,23,21,18,13,75,3
3583,706,1,3,11,5,24,23,18,20,85,2
3584,706,1,3,11,6,20,20,23,10,73,3
3585,706,1,3,11,7,25,21,25,12,83,2
3586,706,1,3,11,8,19,21,15,20,75,3
3587,707,1,3,11,3,23,19,19,13,74,3
3588,707,1,3,11,4,25,17,15,16,73,3
3589,707,1,3,11,5,22,18,20,13,73,3
3590,707,1,3,11,6,18,13,19,20,70,3
3591,707,1,3,11,7,19,14,20,13,66,3
3592,707,1,3,11,8,20,15,18,8,61,4
3593,708,1,3,11,3,25,20,23,10,78,3
3594,708,1,3,11,4,21,21,21,9,72,3
3595,708,1,3,11,5,27,20,25,17,89,2
3596,708,1,3,11,6,21,23,18,15,77,3
3597,708,1,3,11,7,21,16,22,12,71,3
3598,708,1,3,11,8,20,18,17,11,66,3
3599,709,1,3,11,3,27,22,25,15,89,2
3600,709,1,3,11,4,30,23,25,17,95,1
3601,709,1,3,11,5,28,22,19,15,84,2
3602,709,1,3,11,6,20,14,18,14,66,3
3603,709,1,3,11,7,20,19,16,12,67,3
3604,709,1,3,11,8,21,16,19,11,67,3
3605,710,1,3,11,3,26,19,21,18,84,2
3606,710,1,3,11,4,25,22,19,7,73,3
3607,710,1,3,11,5,23,21,17,13,74,3
3608,710,1,3,11,6,23,22,21,10,76,3
3609,710,1,3,11,7,21,18,20,3,62,4
3610,710,1,3,11,8,24,17,16,14,71,3
3611,711,1,3,11,3,26,19,16,16,77,3
3612,711,1,3,11,4,23,19,22,12,76,3
3613,711,1,3,11,5,21,17,13,20,71,3
3614,711,1,3,11,6,25,22,19,14,80,2
3615,711,1,3,11,7,26,19,17,11,73,3
3616,711,1,3,11,8,27,20,20,15,82,2
3617,712,1,3,11,3,24,20,21,15,80,2
3618,712,1,3,11,4,21,17,19,14,71,3
3619,712,1,3,11,5,23,18,19,16,76,3
3620,712,1,3,11,6,19,18,16,19,72,3
3621,712,1,3,11,7,24,22,24,5,75,3
3622,712,1,3,11,8,22,18,19,11,70,3
3623,713,1,3,11,3,23,18,21,17,79,3
3624,713,1,3,11,4,23,19,25,16,83,2
3625,713,1,3,11,5,20,18,21,18,77,3
3626,713,1,3,11,6,29,22,23,9,83,2
3627,713,1,3,11,7,20,17,14,16,67,3
3628,713,1,3,11,8,22,20,18,12,72,3
3629,714,1,3,11,3,23,21,20,20,84,2
3630,714,1,3,11,4,20,20,24,5,69,3
3631,714,1,3,11,5,21,19,16,17,73,3
3632,714,1,3,11,6,18,17,15,19,69,3
3633,714,1,3,11,7,23,16,23,11,73,3
3634,714,1,3,11,8,21,19,16,19,75,3
3635,715,1,3,11,3,21,16,23,13,73,3
3636,715,1,3,11,4,28,19,22,20,89,2
3637,715,1,3,11,5,19,18,13,16,66,3
3638,715,1,3,11,6,26,18,15,19,78,3
3639,715,1,3,11,7,24,21,23,10,78,3
3640,715,1,3,11,8,23,17,19,14,73,3
3641,716,1,3,11,3,23,18,15,16,72,3
3642,716,1,3,11,4,23,20,20,20,83,2
3643,716,1,3,11,5,22,17,17,12,68,3
3644,716,1,3,11,6,20,17,20,19,76,3
3645,716,1,3,11,7,24,19,19,20,82,2
3646,716,1,3,11,8,22,21,21,16,80,2
3647,717,1,3,11,3,23,16,13,20,72,3
3648,717,1,3,11,4,29,23,14,18,84,2
3649,717,1,3,11,5,24,23,21,13,81,2
3650,717,1,3,11,6,22,19,20,15,76,3
3651,717,1,3,11,7,24,24,21,16,85,2
3652,717,1,3,11,8,22,15,17,14,68,3
3653,718,1,3,11,3,21,18,18,20,77,3
3654,718,1,3,11,4,21,21,14,15,71,3
3655,718,1,3,11,5,27,22,25,12,86,2
3656,718,1,3,11,6,23,19,15,18,75,3
3657,718,1,3,11,7,24,19,20,17,80,2
3658,718,1,3,11,8,19,16,19,20,74,3
3659,719,1,3,11,3,22,20,18,11,71,3
3660,719,1,3,11,4,22,17,25,18,82,2
3661,719,1,3,11,5,22,16,23,12,73,3
3662,719,1,3,11,6,22,17,16,11,66,3
3663,719,1,3,11,7,17,13,10,15,55,4
3664,719,1,3,11,8,30,23,17,12,82,2
3665,720,1,3,11,3,19,13,14,20,66,3
3666,720,1,3,11,4,22,20,21,14,77,3
3667,720,1,3,11,5,20,16,14,16,66,3
3668,720,1,3,11,6,25,24,18,16,83,2
3669,720,1,3,11,7,26,20,24,9,79,3
3670,720,1,3,11,8,21,19,19,12,71,3
3671,721,1,3,11,3,28,25,18,20,91,1
3672,721,1,3,11,4,25,19,17,16,77,3
3673,721,1,3,11,5,22,13,17,18,70,3
3674,721,1,3,11,6,26,20,19,18,83,2
3675,721,1,3,11,7,22,16,18,14,70,3
3676,721,1,3,11,8,22,22,21,16,81,2
3677,722,1,3,11,3,22,18,20,11,71,3
3678,722,1,3,11,4,26,22,25,17,90,1
3679,722,1,3,11,5,21,14,14,20,69,3
3680,722,1,3,11,6,18,16,15,10,59,4
3681,722,1,3,11,7,26,24,22,14,86,2
3682,722,1,3,11,8,24,20,16,16,76,3
3683,723,1,3,11,3,25,20,19,13,77,3
3684,723,1,3,11,4,27,21,22,13,83,2
3685,723,1,3,11,5,23,16,21,7,67,3
3686,723,1,3,11,6,20,16,16,16,68,3
3687,723,1,3,11,7,30,21,22,13,86,2
3688,723,1,3,11,8,21,19,19,10,69,3
3689,724,1,3,11,3,23,20,16,20,79,3
3690,724,1,3,11,4,24,23,14,14,75,3
3691,724,1,3,11,5,24,19,17,14,74,3
3692,724,1,3,11,6,21,17,15,14,67,3
3693,724,1,3,11,7,20,11,14,17,62,4
3694,724,1,3,11,8,23,23,17,19,82,2
3695,725,1,3,11,3,26,23,19,19,87,2
3696,725,1,3,11,4,23,20,19,16,78,3
3697,725,1,3,11,5,22,20,25,15,82,2
3698,725,1,3,11,6,22,16,16,12,66,3
3699,725,1,3,11,7,25,19,21,18,83,2
3700,725,1,3,11,8,22,23,24,12,81,2
3701,726,1,3,11,3,22,19,25,15,81,2
3702,726,1,3,11,4,21,19,20,10,70,3
3703,726,1,3,11,5,26,17,25,15,83,2
