HoSoKey,SinhVienKey,KhoaKey,NganhKey,LopKey,HocKyGanNhatKey,SoHocKyDaHoc,GPATichLuyHienTai,DiemRenLuyenGanNhat,TongTinChiDangKy,TongTinChiDat,TongTinChiNo,TongSoMonRot,SoMonHocLai,SoLanCanhBao,XepLoaiHocTapKey,XepLoaiRenLuyenKey,CanhBaoKey,NhomNguyCo,TrangThaiTotNghiep
1156,563,1,2,9,8,2,3.24,93,11,11,0,0,0,0,2,1,1,Thấp,Đang học
1157,564,1,2,9,8,2,3.33,97,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1158,565,1,2,9,8,2,2.48,60,11,9,2,1,1,0,4,4,1,Trung bình,Cảnh báo học vụ
1159,566,1,2,9,8,2,3.52,70,11,11,0,0,0,0,2,3,1,Thấp,Đang học
1160,567,1,2,9,8,2,3.19,75,11,8,3,1,1,1,3,3,2,Trung bình,Đang học
1161,1236,2,4,18,8,2,3.41,92,11,11,0,0,0,0,2,1,1,Thấp,Đang học
1162,1237,2,4,18,8,2,3.32,79,11,11,0,0,0,0,3,3,1,Thấp,Cảnh báo học vụ
1163,1238,2,4,18,8,2,3.27,87,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1164,1239,2,4,18,8,2,3.27,81,11,11,0,0,0,0,2,2,1,Thấp,Đang học
1165,1240,2,4,18,8,2,2.41,82,11,8,3,1,1,1,5,2,2,Trung bình,Đang học
1166,2371,3,8,34,8,8,3.0,83,8,8,0,0,0,0,2,2,1,Thấp,Tốt nghiệp
1167,2372,3,8,34,8,8,2.73,89,8,8,3,1,1,1,3,2,1,Trung bình,Tốt nghiệp
1168,1241,2,4,18,8,2,2.23,76,11,8,3,1,1,1,5,3,3,Trung bình,Đang học
1169,2843,4,9,40,8,6,2.42,85,10,7,5,5,5,3,4,2,2,Cao,Đang học
1170,2844,4,9,40,8,6,2.5,79,10,10,3,2,2,2,3,3,1,Trung bình,Đang học
1171,2845,4,9,40,8,6,2.78,84,10,10,0,0,0,0,3,2,1,Thấp,Đang học
1172,557,1,2,8,8,4,2.6,76,11,8,3,2,2,1,4,3,2,Trung bình,Đang học
1173,558,1,2,8,8,4,3.26,83,11,11,0,0,0,0,2,2,1,Thấp,Đang học
1174,559,1,2,9,8,2,3.29,79,11,11,0,0,0,0,2,3,1,Thấp,Đang học
1175,560,1,2,9,8,2,3.43,96,11,11,0,0,0,0,1,1,1,Thấp,Đang học
1176,561,1,2,9,8,2,3.29,73,11,11,0,0,0,0,2,3,1,Thấp,Đang học
1177,1242,2,4,18,8,2,2.18,81,11,11,4,2,2,1,3,2,1,Trung bình,Đang học
1178,1243,2,4,18,8,2,2.86,78,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1179,1244,2,4,18,8,2,2.59,84,11,11,0,1,1,1,3,2,1,Thấp,Đang học
1180,1245,2,4,18,8,2,3.14,94,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1181,1246,2,4,18,8,2,3.0,86,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1182,1247,2,4,18,8,2,3.0,84,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1183,1248,2,4,18,8,2,2.86,76,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1184,2369,3,8,34,8,8,2.78,94,8,8,0,2,2,1,3,1,1,Thấp,Tốt nghiệp
1185,552,1,2,8,8,4,2.91,62,11,11,0,0,0,0,3,4,1,Trung bình,Đang học
1186,2846,4,9,40,8,6,2.92,64,10,8,2,1,1,0,4,4,1,Trung bình,Cảnh báo học vụ
1187,2847,4,9,40,8,6,2.39,64,10,7,3,3,3,2,5,4,2,Cao,Đang học
1188,2848,4,9,41,8,4,2.5,69,11,11,0,1,1,0,4,3,1,Trung bình,Đang học
1189,553,1,2,8,8,4,2.63,78,11,11,0,1,1,1,3,3,1,Thấp,Đang học
1190,554,1,2,8,8,4,2.98,77,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1191,555,1,2,8,8,4,3.05,94,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1192,556,1,2,8,8,4,2.6,75,11,11,1,1,1,2,2,3,1,Thấp,Đang học
1193,2370,3,8,34,8,8,3.15,92,8,8,0,1,1,0,1,1,1,Thấp,Tốt nghiệp
1194,2367,3,8,34,8,8,3.37,82,8,8,0,0,0,0,1,2,1,Thấp,Tốt nghiệp
1195,2368,3,8,34,8,8,3.16,91,8,8,0,0,0,0,3,1,1,Thấp,Tốt nghiệp
1196,1249,2,4,18,8,2,2.41,78,11,8,6,2,2,2,3,3,2,Cao,Đang học
1197,1250,2,4,18,8,2,3.27,76,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1198,1251,2,4,18,8,2,2.68,69,11,11,0,0,0,0,4,3,1,Trung bình,Đang học
1199,1252,2,4,18,8,2,3.0,89,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1200,1253,2,4,18,8,2,3.18,76,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1201,548,1,2,8,8,4,2.65,77,11,11,0,1,1,0,3,3,1,Thấp,Đang học
1202,2849,4,9,41,8,4,2.45,78,11,11,0,0,0,0,4,3,1,Trung bình,Đang học
1203,2850,4,9,41,8,4,1.82,74,11,11,12,5,5,4,3,3,2,Cao,Cảnh báo học vụ
1204,2851,4,9,41,8,4,2.39,64,11,11,1,1,1,1,4,4,1,Trung bình,Đang học
1205,2852,4,9,41,8,4,2.5,69,11,11,2,1,1,0,4,3,1,Trung bình,Đang học
1206,549,1,2,8,8,4,2.98,86,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1207,550,1,2,8,8,4,2.63,75,11,8,3,2,2,2,4,3,2,Trung bình,Đang học
1208,551,1,2,8,8,4,2.88,63,11,8,3,1,1,1,5,4,2,Trung bình,Đang học
1209,1254,2,4,18,8,2,2.82,74,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1210,1255,2,4,18,8,2,2.73,85,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1211,1256,2,4,18,8,2,2.82,81,11,11,0,0,0,0,3,2,1,Thấp,Cảnh báo học vụ
1212,2365,3,8,34,8,8,3.09,79,8,8,0,0,0,0,3,3,1,Thấp,Tốt nghiệp
1213,2366,3,8,34,8,8,3.09,89,8,8,0,1,1,1,1,2,1,Thấp,Tốt nghiệp
1214,1257,2,4,18,8,2,3.64,82,11,11,0,0,0,0,1,2,1,Thấp,Cảnh báo học vụ
1215,1258,2,4,18,8,2,3.23,69,11,11,0,0,0,0,3,3,1,Trung bình,Đang học
1216,1259,2,4,18,8,2,3.32,86,11,11,0,0,0,0,2,2,1,Thấp,Đang học
1217,544,1,2,8,8,4,3.21,90,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1218,2853,4,9,41,8,4,2.23,60,11,8,3,2,2,2,5,4,3,Trung bình,Đang học
1219,2854,4,9,41,8,4,2.16,85,11,8,6,3,3,3,4,2,2,Cao,Đang học
1220,2855,4,9,41,8,4,2.57,73,11,11,0,0,0,0,4,3,1,Thấp,Đang học
1221,2856,4,9,41,8,4,2.64,73,11,11,0,0,0,0,4,3,1,Thấp,Cảnh báo học vụ
1222,545,1,2,8,8,4,2.93,85,11,11,0,1,1,0,2,2,1,Thấp,Đang học
1223,546,1,2,8,8,4,2.91,77,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1224,547,1,2,8,8,4,3.14,76,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1225,1260,2,4,18,8,2,2.36,88,11,8,3,1,1,1,4,2,2,Trung bình,Đang học
1226,1261,2,4,18,8,2,2.41,69,11,8,3,1,1,1,5,3,3,Trung bình,Đang học
1227,1262,2,4,18,8,2,2.86,75,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1228,1263,2,4,18,8,2,3.14,87,11,11,0,0,0,0,3,2,1,Thấp,Bảo lưu
1229,1264,2,4,19,8,2,2.95,81,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1230,2363,3,8,34,8,8,3.06,90,8,8,0,1,1,0,1,1,1,Thấp,Tốt nghiệp
1231,2364,3,8,34,8,8,3.0,76,8,8,0,2,2,0,3,3,1,Thấp,Tốt nghiệp
1232,1265,2,4,19,8,2,3.0,77,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1233,540,1,2,8,8,4,2.98,70,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1234,2857,4,9,41,8,4,2.73,82,11,11,0,0,0,0,4,2,1,Thấp,Đang học
1235,2858,4,9,41,8,4,2.3,78,11,11,0,2,2,2,3,3,1,Trung bình,Đang học
1236,2859,4,9,41,8,4,2.39,72,11,8,3,1,1,1,5,3,3,Trung bình,Đang học
1237,2860,4,9,41,8,4,2.61,70,11,11,0,0,0,0,4,3,1,Thấp,Đang học
1238,541,1,2,8,8,4,3.12,83,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1239,542,1,2,8,8,4,2.79,87,11,11,1,1,1,1,3,2,1,Thấp,Đang học
1240,543,1,2,8,8,4,2.58,75,11,6,7,3,3,1,5,3,3,Cao,Đang học
1241,1266,2,4,19,8,2,3.14,78,11,11,3,1,1,1,2,3,1,Trung bình,Đang học
1242,1267,2,4,19,8,2,2.45,83,11,11,3,1,1,1,3,2,1,Trung bình,Đang học
1243,1268,2,4,19,8,2,3.41,88,11,11,0,0,0,0,2,2,1,Thấp,Đang học
1244,1269,2,4,19,8,2,3.23,80,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1245,1270,2,4,19,8,2,2.23,70,11,11,0,0,0,0,4,3,1,Trung bình,Đang học
1246,1271,2,4,19,8,2,2.45,80,11,8,3,1,1,1,5,2,2,Trung bình,Đang học
1247,1272,2,4,19,8,2,2.82,80,11,11,0,0,0,0,4,2,1,Thấp,Đang học
1248,2361,3,8,34,8,8,3.0,93,8,8,0,2,2,1,1,1,1,Thấp,Tốt nghiệp
1249,536,1,2,8,8,4,3.05,76,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1250,2861,4,9,41,8,4,2.16,82,11,8,6,2,2,2,5,2,2,Cao,Đang học
1251,2862,4,9,41,8,4,2.86,92,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1252,2863,4,9,41,8,4,2.48,71,11,8,3,1,1,1,5,3,2,Trung bình,Đang học
1253,2864,4,9,41,8,4,2.16,78,11,11,4,2,2,1,4,3,1,Trung bình,Bảo lưu
1254,537,1,2,8,8,4,3.21,79,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1255,538,1,2,8,8,4,2.95,80,11,11,2,1,1,0,3,2,1,Thấp,Đang học
1256,539,1,2,8,8,4,2.98,52,11,8,3,1,1,1,4,4,2,Trung bình,Cảnh báo học vụ
1257,2362,3,8,34,8,8,3.16,78,8,8,0,0,0,0,3,3,1,Thấp,Tốt nghiệp
1258,2359,3,8,34,8,8,2.96,75,8,8,0,0,0,0,3,3,1,Thấp,Tốt nghiệp
1259,2360,3,8,34,8,8,2.88,83,8,8,6,3,3,1,3,2,1,Trung bình,Chậm tiến độ
1260,1273,2,4,19,8,2,3.05,83,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1261,1274,2,4,19,8,2,2.68,71,11,8,3,1,1,1,4,3,2,Trung bình,Cảnh báo học vụ
1262,1275,2,4,19,8,2,2.82,92,11,11,2,2,2,1,2,1,1,Thấp,Đang học
1263,1276,2,4,19,8,2,3.36,82,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1264,1277,2,4,19,8,2,2.86,79,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1265,532,1,2,8,8,4,2.93,70,11,11,3,1,1,1,3,3,1,Trung bình,Đang học
1266,2865,4,9,41,8,4,1.84,66,11,11,6,2,2,3,4,3,2,Cao,Đang học
1267,2866,4,9,41,8,4,2.68,69,11,8,3,2,2,1,4,3,2,Trung bình,Đang học
1268,2867,4,9,41,8,4,2.41,81,11,11,0,1,1,1,3,2,1,Trung bình,Đang học
1269,2868,4,9,41,8,4,2.73,71,11,11,0,0,0,0,4,3,1,Thấp,Cảnh báo học vụ
1270,533,1,2,8,8,4,2.42,84,11,8,3,2,2,1,4,2,2,Trung bình,Đang học
1271,534,1,2,8,8,4,2.98,73,11,11,0,0,0,0,2,3,1,Thấp,Cảnh báo học vụ
1272,535,1,2,8,8,4,2.95,75,11,11,0,0,0,0,4,3,1,Thấp,Đang học
1273,1278,2,4,19,8,2,2.64,72,11,8,3,1,1,1,4,3,2,Trung bình,Đang học
1274,1279,2,4,19,8,2,3.05,70,11,11,0,0,0,0,4,3,1,Thấp,Đang học
1275,1280,2,4,19,8,2,3.09,73,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1276,2357,3,8,34,8,8,2.82,96,8,8,0,2,2,2,2,1,1,Thấp,Tốt nghiệp
1277,2358,3,8,34,8,8,2.68,96,8,8,0,3,3,1,3,1,1,Thấp,Tốt nghiệp
1278,1281,2,4,19,8,2,2.55,86,11,9,2,1,1,0,4,2,1,Thấp,Đang học
1279,1282,2,4,19,8,2,2.91,80,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1280,1283,2,4,19,8,2,2.82,75,11,8,3,1,1,1,4,3,2,Trung bình,Đang học
1281,528,1,2,8,8,4,2.77,82,11,8,3,1,1,1,4,2,2,Trung bình,Đang học
1282,2869,4,9,41,8,4,2.39,80,11,8,5,3,3,2,4,2,2,Trung bình,Đang học
1283,2870,4,9,41,8,4,2.68,76,11,11,3,1,1,1,4,3,1,Trung bình,Đang học
1284,2871,4,9,41,8,4,2.2,70,11,8,3,3,3,2,4,3,2,Trung bình,Đang học
1285,2872,4,9,41,8,4,2.52,79,11,11,3,1,1,2,5,3,2,Trung bình,Đang học
1286,529,1,2,8,8,4,2.7,72,11,11,0,1,1,0,2,3,1,Thấp,Bảo lưu
1287,530,1,2,8,8,4,3.09,80,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1288,531,1,2,8,8,4,2.81,75,11,11,0,0,0,0,4,3,1,Thấp,Đang học
1289,1284,2,4,19,8,2,3.0,75,11,11,0,0,0,0,2,3,1,Thấp,Đang học
1290,1285,2,4,19,8,2,2.95,66,11,11,0,0,0,0,2,3,1,Trung bình,Đang học
1291,1286,2,4,19,8,2,3.23,87,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1292,1287,2,4,19,8,2,3.14,95,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1293,1288,2,4,19,8,2,3.36,89,11,11,0,0,0,0,1,2,1,Thấp,Đang học
1294,2353,3,7,33,8,2,2.14,75,11,8,6,2,2,2,4,3,2,Cao,Đang học
1295,2354,3,7,33,8,2,3.05,91,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1296,2355,3,7,33,8,2,3.24,100,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1297,524,1,2,8,8,4,3.28,82,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1298,2873,4,9,41,8,4,2.93,81,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1299,2874,4,9,41,8,4,2.64,81,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1300,2875,4,9,41,8,4,2.2,78,11,8,6,2,2,2,5,3,3,Cao,Bảo lưu
1301,2876,4,9,41,8,4,2.73,92,11,11,0,1,1,1,3,1,1,Thấp,Đang học
1302,525,1,2,8,8,4,2.63,79,11,8,3,1,1,2,4,3,2,Cao,Đang học
1303,526,1,2,8,8,4,2.81,79,11,11,0,0,0,0,4,3,1,Thấp,Đang học
1304,527,1,2,8,8,4,3.05,74,11,11,0,1,1,0,1,3,1,Thấp,Đang học
1305,2356,3,8,34,8,8,3.09,74,8,8,0,1,1,1,3,3,1,Thấp,Tốt nghiệp
1306,2345,3,7,33,8,2,3.81,96,11,11,0,0,0,0,1,1,1,Thấp,Cảnh báo học vụ
1307,2346,3,7,33,8,2,3.29,92,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1308,2347,3,7,33,8,2,3.0,95,11,11,0,0,0,0,3,1,1,Thấp,Cảnh báo học vụ
1309,2348,3,7,33,8,2,3.33,80,11,11,0,0,0,0,2,2,1,Thấp,Cảnh báo học vụ
1310,2349,3,7,33,8,2,2.81,79,11,11,0,0,0,0,4,3,1,Thấp,Đang học
1311,2350,3,7,33,8,2,2.86,85,11,9,2,1,1,0,4,2,1,Thấp,Cảnh báo học vụ
1312,2351,3,7,33,8,2,3.38,95,11,11,0,0,0,0,2,1,1,Thấp,Đang học
1313,520,1,2,8,8,4,2.77,71,11,9,2,1,1,0,4,3,1,Thấp,Đang học
1314,2877,4,9,41,8,4,2.61,74,11,11,0,0,0,0,4,3,1,Thấp,Đang học
1315,2878,4,9,41,8,4,2.64,68,11,11,0,0,0,0,4,3,1,Trung bình,Đang học
1316,2879,4,9,41,8,4,2.27,69,11,8,6,2,2,3,4,3,2,Trung bình,Đang học
1317,2880,4,9,41,8,4,2.61,77,11,8,3,1,1,1,5,3,3,Trung bình,Đang học
1318,521,1,2,8,8,4,3.26,69,11,11,0,0,0,0,1,3,1,Trung bình,Đang học
1319,522,1,2,8,8,4,2.98,79,11,11,1,1,1,1,3,3,1,Thấp,Đang học
1320,523,1,2,8,8,4,2.84,73,11,9,5,2,2,1,4,3,1,Trung bình,Đang học
1321,2352,3,7,33,8,2,2.67,89,11,8,3,1,1,1,4,2,2,Trung bình,Đang học
1322,2337,3,7,33,8,2,3.52,96,11,11,0,0,0,0,2,1,1,Thấp,Đang học
1323,2338,3,7,33,8,2,3.38,100,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1324,2339,3,7,33,8,2,3.48,98,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1325,2340,3,7,33,8,2,3.33,87,11,11,0,0,0,0,2,2,1,Thấp,Đang học
1326,2341,3,7,33,8,2,3.24,89,11,11,0,0,0,0,2,2,1,Thấp,Đang học
1327,2342,3,7,33,8,2,3.62,99,11,11,0,0,0,0,1,1,1,Thấp,Đang học
1328,2343,3,7,33,8,2,3.24,93,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1329,516,1,2,8,8,4,2.86,77,11,9,2,1,1,0,4,3,1,Thấp,Đang học
1330,2881,4,9,41,8,4,1.64,63,11,8,11,4,4,3,5,4,4,Cao,Cảnh báo học vụ
1331,2882,4,9,41,8,4,2.84,83,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1332,2883,4,9,41,8,4,2.52,71,11,11,3,1,1,1,4,3,1,Trung bình,Đang học
1333,2884,4,9,41,8,4,2.68,72,11,11,0,1,1,1,3,3,1,Thấp,Đang học
1334,517,1,2,8,8,4,2.44,81,11,11,5,2,2,2,3,2,1,Trung bình,Đang học
1335,518,1,2,8,8,4,3.09,91,11,11,0,1,1,1,2,1,1,Thấp,Cảnh báo học vụ
1336,519,1,2,8,8,4,3.0,67,11,11,0,0,0,0,3,3,1,Trung bình,Đang học
1337,2344,3,7,33,8,2,3.81,89,11,11,0,0,0,0,1,2,1,Thấp,Đang học
1338,2329,3,7,33,8,2,3.24,96,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1339,2330,3,7,33,8,2,2.29,86,11,8,3,1,1,1,4,2,2,Trung bình,Đang học
1340,2331,3,7,33,8,2,3.38,93,11,11,0,0,0,0,2,1,1,Thấp,Đang học
1341,2332,3,7,33,8,2,3.14,96,11,11,0,0,0,0,2,1,1,Thấp,Đang học
1342,2333,3,7,33,8,2,3.0,79,11,11,0,0,0,0,3,3,1,Thấp,Bảo lưu
1343,2334,3,7,33,8,2,3.43,95,11,11,0,0,0,0,2,1,1,Thấp,Cảnh báo học vụ
1344,2335,3,7,33,8,2,3.33,98,11,11,0,0,0,0,2,1,1,Thấp,Đang học
1345,512,1,2,8,8,4,2.74,80,11,11,2,1,1,1,2,2,1,Thấp,Đang học
1346,2885,4,9,41,8,4,2.45,80,11,11,0,0,0,0,3,2,1,Trung bình,Đang học
1347,2886,4,9,41,8,4,2.41,85,11,11,0,2,2,2,3,2,1,Trung bình,Đang học
1348,2887,4,9,41,8,4,2.43,72,11,11,0,0,0,0,4,3,1,Trung bình,Đang học
1349,2888,4,9,41,8,4,2.73,77,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1350,513,1,2,8,8,4,2.44,81,11,11,9,4,4,1,3,2,1,Cao,Cảnh báo học vụ
1351,514,1,2,8,8,4,2.91,71,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1352,515,1,2,8,8,4,3.09,76,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1353,2336,3,7,33,8,2,3.33,95,11,11,0,0,0,0,2,1,1,Thấp,Đang học
1354,2321,3,7,33,8,2,3.33,91,11,11,0,0,0,0,2,1,1,Thấp,Đang học
1355,2322,3,7,33,8,2,3.38,92,11,11,0,0,0,0,2,1,1,Thấp,Đang học
1356,2323,3,7,33,8,2,3.29,92,11,11,0,0,0,0,2,1,1,Thấp,Đang học
1357,2324,3,7,33,8,2,2.86,72,11,9,2,1,1,0,4,3,1,Thấp,Đang học
1358,2325,3,7,33,8,2,2.95,90,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1359,2326,3,7,33,8,2,2.9,92,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1360,2327,3,7,33,8,2,3.05,94,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1361,508,1,2,8,8,4,2.88,90,11,11,0,0,0,0,4,1,1,Thấp,Đang học
1362,2889,4,9,41,8,4,2.61,82,11,11,0,0,0,0,4,2,1,Thấp,Đang học
1363,2890,4,9,41,8,4,2.3,68,11,8,4,3,3,2,5,3,2,Trung bình,Đang học
1364,2891,4,9,41,8,4,2.89,86,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1365,2892,4,9,41,8,4,2.55,79,11,8,3,2,2,1,5,3,3,Trung bình,Đang học
1366,509,1,2,8,8,4,2.86,80,11,8,3,1,1,1,4,2,2,Trung bình,Đang học
1367,510,1,2,8,8,4,2.74,87,11,11,0,0,0,0,4,2,1,Thấp,Đang học
1368,511,1,2,8,8,4,2.86,78,11,8,3,1,1,1,4,3,2,Trung bình,Đang học
1369,2328,3,7,33,8,2,2.52,75,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1370,2313,3,7,33,8,2,3.24,97,11,11,0,0,0,0,2,1,1,Thấp,Đang học
1371,2314,3,7,33,8,2,2.86,95,11,11,0,1,1,0,3,1,1,Thấp,Đang học
1372,2315,3,7,33,8,2,3.48,90,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1373,2316,3,7,33,8,2,3.33,93,11,11,0,0,0,0,2,1,1,Thấp,Đang học
1374,2317,3,7,33,8,2,2.86,94,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1375,2318,3,7,33,8,2,2.71,74,11,11,0,0,0,0,4,3,1,Thấp,Đang học
1376,2319,3,7,33,8,2,2.81,85,11,9,2,1,1,0,4,2,1,Thấp,Đang học
1377,504,1,2,8,8,4,2.86,71,11,11,0,0,0,0,4,3,1,Thấp,Đang học
1378,2893,4,9,41,8,4,2.55,81,11,11,0,1,1,1,3,2,1,Thấp,Đang học
1379,2894,4,9,41,8,4,2.32,63,11,5,9,3,3,2,5,4,4,Cao,Đang học
1380,2895,4,9,41,8,4,2.07,58,11,8,9,3,3,3,5,4,4,Cao,Đang học
1381,2896,4,9,41,8,4,2.5,83,11,11,0,0,0,1,3,2,1,Thấp,Đang học
1382,505,1,2,8,8,4,3.26,70,11,11,0,0,0,0,1,3,1,Thấp,Đang học
1383,506,1,2,8,8,4,3.21,82,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1384,507,1,2,8,8,4,3.0,78,11,11,0,1,1,1,2,3,1,Thấp,Đang học
1385,2320,3,7,33,8,2,3.0,91,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1386,2305,3,7,33,8,2,2.57,90,11,11,0,1,1,1,3,1,1,Thấp,Đang học
1387,2306,3,7,33,8,2,3.19,91,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1388,2307,3,7,33,8,2,3.05,95,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1389,2308,3,7,33,8,2,2.57,89,11,8,3,1,1,1,4,2,2,Trung bình,Đang học
1390,2309,3,7,33,8,2,3.0,81,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1391,2310,3,7,33,8,2,3.19,78,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1392,2311,3,7,33,8,2,2.24,83,11,8,6,2,2,2,4,2,2,Cao,Đang học
1393,500,1,2,8,8,4,2.67,80,11,8,3,1,1,1,5,2,2,Trung bình,Đang học
1394,2897,4,9,41,8,4,2.64,72,11,11,0,0,0,1,5,3,2,Trung bình,Đang học
1395,2898,4,9,41,8,4,2.73,65,11,11,0,0,0,0,3,3,1,Trung bình,Đang học
1396,2899,4,9,41,8,4,1.75,59,11,6,8,3,3,3,5,4,4,Cao,Đang học
1397,2900,4,9,41,8,4,2.55,76,11,8,3,1,1,1,4,3,2,Trung bình,Đang học
1398,501,1,2,8,8,4,3.0,76,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1399,502,1,2,8,8,4,3.44,81,11,11,2,1,1,0,1,2,1,Thấp,Đang học
1400,503,1,2,8,8,4,3.09,93,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1401,2312,3,7,33,8,2,2.52,79,11,8,3,1,1,1,4,3,2,Trung bình,Đang học
1402,2297,3,7,33,8,2,3.43,94,11,11,0,0,0,0,2,1,1,Thấp,Đang học
1403,2298,3,7,33,8,2,2.76,84,11,11,0,0,0,0,3,2,1,Thấp,Cảnh báo học vụ
1404,2299,3,7,33,8,2,3.0,93,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1405,2300,3,7,33,8,2,3.33,94,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1406,2301,3,7,33,8,2,3.33,93,11,11,0,0,0,0,2,1,1,Thấp,Đang học
1407,2302,3,7,33,8,2,3.29,86,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1408,2303,3,7,33,8,2,2.76,95,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1409,496,1,2,8,8,4,3.0,85,11,11,0,0,0,0,3,2,1,Thấp,Cảnh báo học vụ
1410,2901,4,9,41,8,4,2.23,79,11,11,0,1,1,1,3,3,1,Trung bình,Cảnh báo học vụ
1411,2902,4,9,41,8,4,2.7,75,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1412,2903,4,9,41,8,4,2.8,69,11,11,0,1,1,1,3,3,1,Trung bình,Đang học
1413,2904,4,9,41,8,4,2.25,73,11,9,5,2,2,1,4,3,1,Trung bình,Đang học
1414,497,1,2,8,8,4,2.3,71,11,11,1,1,1,1,4,3,1,Trung bình,Cảnh báo học vụ
1415,498,1,2,8,8,4,2.79,63,11,8,3,1,1,1,4,4,2,Trung bình,Đang học
1416,499,1,2,8,8,4,2.91,70,11,11,0,0,0,0,4,3,1,Thấp,Đang học
1417,2304,3,7,33,8,2,3.14,94,11,11,0,0,0,0,2,1,1,Thấp,Đang học
1418,2289,3,7,33,8,2,2.71,77,11,8,3,1,1,1,4,3,2,Trung bình,Đang học
1419,2290,3,7,33,8,2,3.1,79,11,11,0,0,0,0,3,3,1,Thấp,Đang học
1420,2291,3,7,33,8,2,3.1,98,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1421,2292,3,7,33,8,2,3.0,99,11,11,0,0,0,0,3,1,1,Thấp,Đang học
1422,2293,3,7,33,8,2,3.14,98,11,11,0,0,0,0,2,1,1,Thấp,Cảnh báo học vụ
1423,2294,3,7,33,8,2,3.1,83,11,11,0,0,0,0,3,2,1,Thấp,Đang học
1424,2295,3,7,33,8,2,3.24,84,11,11,0,0,0,0,2,2,1,Thấp,Đang học
1425,492,1,2,8,8,4,3.07,88,11,11,0,1,1,1,2,2,1,Thấp,Đang học
